group	y
1	0.388661010962925
1	0.103954492897998
1	-0.0404614567547628
1	0.0370546040476611
1	-0.0427019723457553
1	-0.0649944452838562
1	-0.119591717231847
1	-0.152253703126756
1	-0.113635642738603
1	-0.04144952459387
1	-0.0544928828523543
1	-0.0895275536759721
1	-0.075194589782758
1	-0.0564002146537586
1	-0.0500973442276995
1	-0.0873940693491553
1	-0.128069426186043
1	-0.14024543710405
1	-0.16563420923317
1	-0.165512455934437
1	-0.201102827947112
1	-0.146448634290847
1	-0.172921980079034
1	-0.0687565977500922
1	-0.0578527598185862
1	-0.0235989285280805
1	0.00593731813840492
1	0.0234091806002604
1	0.0213159801798974
1	0.00246218393205944
1	-0.0196239676027209
1	-0.0429305954054123
1	-0.0408384953631403
1	-0.0127576319114415
1	0.022619996795402
1	0.0114119027875203
1	0.0127620688598483
1	0.0116180861524623
1	0.00504034241753654
1	-0.00363300862690452
1	0.00226227729376233
1	0.0489697273906796
1	0.0443449308270888
1	0.0737515767699295
1	0.0544711084192197
1	0.0412997712464458
1	0.0161219189368605
1	0.0225071604682514
1	0.0015658266288931
1	0.00968175945747459
1	0.0122711804295947
1	-0.00463880281079152
1	0.0964274288203394
1	0.0783959951976605
1	0.0773013033882913
1	0.0912976786672289
1	0.0903400132172328
1	0.0744338598780255
1	0.0779308579100834
1	0.0536548612417095
1	0.0688821873912774
1	0.0961373779341809
1	0.0845490941685605
1	0.0664665883923278
1	0.0542677382437663
1	0.0283229763442446
1	0.0346893189790255
1	0.0660024350834553
1	0.046378591903777
1	0.0277269763148769
1	0.00329449756210243
1	-0.0146260952385374
1	0.0364150671499301
1	0.0270065442259314
1	0.0683078737490544
1	0.100482135840844
1	0.114323126130624
1	0.0851936124125297
1	0.146000114715372
1	0.201631943107565
1	0.169030986397354
1	0.209689904820527
1	0.225768512216822
1	0.238253968521722
1	0.238705437847977
1	0.196534331751074
1	0.198515258516937
1	0.180653577886639
1	0.176359133034045
1	0.209805636831754
1	0.313556110369667
1	0.256907341746579
1	0.227140853991951
1	0.166084940403163
1	0.128920412852937
1	0.117129439638239
1	0.0822146586114014
1	0.268577913886454
1	0.0675265130272567
1	0.895080299916998
