group	y
1	-3.3307353376903
1	-2.02365521848897
1	-1.88416256460521
1	-1.57715910014466
1	-1.56106906490804
1	-1.48973621490687
1	-1.42484238513711
1	-1.29784149705717
1	-1.22494595874735
1	-1.16208611436047
1	-1.10461932862212
1	-1.07374618940762
1	-1.01052733986274
1	-0.958207670654433
1	-0.943592183318653
1	-0.92842858375266
1	-0.907690086200588
1	-0.899070862943706
1	-0.868975772211248
1	-0.797507564198517
1	-0.770532160624135
1	-0.74525006428211
1	-0.600611423948418
1	-0.583880407606718
1	-0.558583275440896
1	-0.546194958376543
1	-0.484768345562675
1	-0.445050778224049
1	-0.433232872525924
1	-0.399249387586168
1	-0.306332909990624
1	-0.280771388384867
1	-0.277563567566576
1	-0.227389012209278
1	-0.226548468245322
1	-0.226291783572956
1	-0.22120484884991
1	-0.177814582420745
1	-0.146193821684405
1	-0.108195914327519
1	-0.0691860441674244
1	-0.0501552941200661
1	-0.00109100951474444
1	0.0521830732815136
1	0.0666759027743099
1	0.0836000568027311
1	0.127987874061411
1	0.172700145711298
1	0.179468198755704
1	0.193437013664752
1	0.206935689638343
1	0.211012783762694
1	0.217959234933704
1	0.225811532500821
1	0.258262001823186
1	0.276260473505689
1	0.33094699895771
1	0.33226335311816
1	0.365235938065276
1	0.379695239303798
1	0.429195955111476
1	0.484817302440194
1	0.493970156030412
1	0.514568050211903
1	0.526532410487888
1	0.557936192540109
1	0.560469443656528
1	0.561711690105433
1	0.572207833160936
1	0.629350954722465
1	0.660817099212903
1	0.666353495398929
1	0.681237475593895
1	0.704418095095258
1	0.708061848649616
1	0.736943274776188
1	0.769280974950692
1	0.843248468113156
1	0.854956683201155
1	0.909742838918374
1	0.937697576181779
1	0.953238504171681
1	0.97173397004454
1	1.01709870131519
1	1.04633575204747
1	1.11342070453125
1	1.15940351252905
1	1.17698600986258
1	1.22175223046536
1	1.34443426699639
1	1.39025703407765
1	1.40896855932181
1	1.46817217233113
1	1.47909386450566
1	1.51658512458091
1	1.5796307669078
1	1.69363282448629
1	1.90365454427142
1	1.96870347281662
1	2.02252934988147
