group	y
1	-2.37751572077173
1	-1.94415033053522
1	-1.85752545366634
1	-1.78731703649892
1	-1.72985213587392
1	-1.68373922526588
1	-1.61998447843025
1	-1.58517187616385
1	-1.57689362202097
1	-1.52081560880892
1	-1.34227866146778
1	-1.28788170924236
1	-1.14980244755602
1	-1.1051159424841
1	-1.07196489744233
1	-1.06918610430193
1	-0.984625602881257
1	-0.971379214795806
1	-0.958172741669908
1	-0.954041390839007
1	-0.924235424001103
1	-0.813281920003751
1	-0.738067428888895
1	-0.736445210255799
1	-0.681539758081261
1	-0.608840731481907
1	-0.56827358823646
1	-0.487458837260032
1	-0.468393203956805
1	-0.464012178479885
1	-0.412510700934761
1	-0.378703723581663
1	-0.366263709420238
1	-0.336904933568333
1	-0.319356263078315
1	-0.316339818018865
1	-0.288268153193212
1	-0.272458522069372
1	-0.245687552660956
1	-0.189154595341058
1	-0.187333955704389
1	-0.177861789976426
1	-0.167711206765435
1	-0.155795262456675
1	-0.130185921231863
1	-0.130120091331554
1	-0.119801806947925
1	-0.0667885949517715
1	-0.0575533561695966
1	-0.0297595351186698
1	-0.00764969714568288
1	0.025645949450268
1	0.0398795727165739
1	0.0545179125713212
1	0.0768784904987114
1	0.160829909495481
1	0.167954403268229
1	0.183779755043307
1	0.194713080945651
1	0.241862330761821
1	0.24230360165906
1	0.2649364865303
1	0.269912880371111
1	0.288067785289902
1	0.364270046772317
1	0.381455103290408
1	0.408812399675477
1	0.414995691392273
1	0.447918828187212
1	0.482883485113326
1	0.503768894999758
1	0.541972911959017
1	0.612495537136808
1	0.634368333986067
1	0.639024315794198
1	0.692330073051101
1	0.740891261191436
1	0.810850422501062
1	0.850809408657291
1	0.855523295262332
1	0.866213289418356
1	0.91229420870375
1	0.912620184483832
1	0.927049266153049
1	1.06335662830357
1	1.0855162221139
1	1.13686422127868
1	1.20696426606273
1	1.21511383357618
1	1.27302546189127
1	1.27337781870638
1	1.27579067505983
1	1.27674983971827
1	1.28337273160955
1	1.42916563474189
1	1.50446367636167
1	1.68209881019529
1	2.11528094082124
1	2.14701952442045
1	2.49626913723505
