group	y
1	0.198313582777168
1	0.225940047049339
1	0.102438530873711
1	0.0245936364536783
1	-0.0344544256017878
1	-0.0855460853430625
1	-0.105882590810966
1	-0.145640405225395
1	-0.204689813022243
1	-0.210236496640787
1	-0.0887132229973242
1	-0.0875228512114974
1	0.000546932819992074
1	-0.0020533862845038
1	-0.0138432797575496
1	-0.0539640710849014
1	-0.0105117258219477
1	-0.0367899237223261
1	-0.0616993776679918
1	-0.0944240265970955
1	-0.100341793662545
1	-0.0240902673455284
1	0.0173475974715743
1	-0.013966158327736
1	0.00876906585177328
1	0.0499969612542812
1	0.0597324262011096
1	0.110301288782446
1	0.0996582943821776
1	0.0748238517985656
1	0.0975627560338342
1	0.103023126003067
1	0.087498480749641
1	0.0892430742729447
1	0.0794988025640221
1	0.0555162713662095
1	0.0568573782772604
1	0.046180841895003
1	0.0466873435658486
1	0.0771560178630371
1	0.0530920754379192
1	0.0368397780253187
1	0.0214072195073572
1	0.00786322377646578
1	0.0081182867295419
1	-0.0170815506869886
1	-0.0319569690520534
1	-0.00408181700855763
1	-0.0199450685083407
1	-0.0172260656106005
1	-0.0201831666537522
1	-0.011962338210988
1	-0.0228272052266399
1	-0.0333269253245507
1	-0.0361600501458538
1	0.0225257015340762
1	0.00429591703508772
1	-0.00533867122948578
1	-0.0199884870560934
1	0.00143629961951255
1	-0.0240070115450345
1	-0.0274384096965042
1	-0.0487264835932645
1	-0.0570577461805699
1	-0.00758604261275819
1	-0.0173999623519293
1	-0.0173356081658009
1	-0.0387664987776065
1	-0.0338080213975185
1	-0.0271899718552682
1	-0.0350671352786925
1	-0.0260785863799659
1	0.0147354110943294
1	0.00636231954849686
1	-0.0198133769419896
1	0.00202124911806667
1	0.0184122092633731
1	0.055435396140593
1	0.0616177559990684
1	0.0316296649237743
1	0.00659592517644436
1	0.0158208447018338
1	-0.0219691065896481
1	-0.0470646109062598
1	0.0481345950865444
1	0.0273946044291256
1	0.0338016650790796
1	0.0566148856867199
1	0.0147549755453247
1	0.0194600234208189
1	-0.0372012934617512
1	-0.0964131339388985
1	-0.162781631220184
1	-0.230729156009734
1	-0.169027505180922
1	-0.190934033910467
1	-0.12981186275731
1	0.155316956281185
1	-0.0230708531641137
1	-0.079560166313847
