group	y
1	0.114493828362412
1	-0.0187442215625078
1	-0.178404343072366
1	-0.259477177976616
1	-0.229552720068424
1	-0.310959648356396
1	-0.149055143048092
1	-0.11939605001736
1	-0.173733115018798
1	-0.159078661804273
1	-0.204568048774317
1	-0.25317070710194
1	-0.288879917945972
1	-0.200758597445275
1	-0.131196285836243
1	-0.16642839343629
1	-0.108961264779922
1	-0.0717332107298044
1	-0.102265291994088
1	-0.00965439963353043
1	-0.0434242205401269
1	-0.00588595190098884
1	-0.0219367328210389
1	-0.0280543898642274
1	-0.0322608759265683
1	-0.0436017805762214
1	-0.0723480944290647
1	-0.0341628102123531
1	-0.0468454024607202
1	-0.0549349539547035
1	-0.0749380516646402
1	-0.0966288787761665
1	-0.103261435674776
1	-0.109439998855035
1	-0.130530820674925
1	-0.119307996229001
1	-0.12566144151357
1	-0.0848281147831335
1	-0.0988472229002521
1	-0.0525701735299141
1	-0.0710041868696109
1	-0.0846944486631638
1	-0.0945290261792588
1	-0.114884597059927
1	-0.112610257081055
1	-0.137026579428454
1	-0.155770143975409
1	-0.162896933092746
1	-0.140717835758662
1	-0.152084112241495
1	-0.12766945571072
1	-0.109669759767623
1	-0.103233501238391
1	-0.123259402813484
1	-0.124260226774977
1	-0.14736068325439
1	-0.166091266239743
1	-0.140051513080873
1	-0.161631152503078
1	-0.184939076477205
1	-0.167915192198256
1	-0.187715455391077
1	-0.197380514145366
1	-0.201835767430016
1	-0.219247930742656
1	-0.227847691924427
1	-0.212729457554724
1	-0.184085582751872
1	-0.18074679443216
1	-0.195278652260752
1	-0.217878507752821
1	-0.233548650998333
1	-0.201433548103489
1	-0.18960897826485
1	-0.112722534406656
1	-0.127856850759539
1	-0.0669671691150938
1	-0.0792885680457687
1	-0.094662006163353
1	-0.109705028849941
1	-0.109216877595193
1	-0.134609917109984
1	-0.138633341658398
1	-0.159747962379396
1	-0.126940864582513
1	-0.167765312214101
1	-0.204462950662046
1	-0.199697655404122
1	0.0105509488954443
1	0.055558922382964
1	0.0243334732073435
1	-0.0143082701198645
1	-0.0101933905382288
1	-0.0721646226023767
1	-0.121350860946264
1	-0.174906516439973
1	-0.19356673706917
1	0.0599266369359213
1	-0.0720595674541866
1	0.390036066284342
