group	y
1	-2.30174221004385
1	-1.85050186253115
1	-1.5069030571303
1	-1.47339222749877
1	-1.45427725484716
1	-1.33418855936283
1	-1.32949216503638
1	-1.14867061145898
1	-1.13255449171348
1	-1.11855030356248
1	-1.08093672458647
1	-1.05674676492714
1	-0.974384403128722
1	-0.972422343455087
1	-0.968544839770566
1	-0.917135166591924
1	-0.907276482340544
1	-0.879456778170004
1	-0.875324824335344
1	-0.843052009454205
1	-0.79271446858291
1	-0.701155053616588
1	-0.685661664496834
1	-0.612459865597317
1	-0.603215007812732
1	-0.596320294015713
1	-0.56602063273169
1	-0.537626676315252
1	-0.517518995099845
1	-0.485377933779251
1	-0.466487279539017
1	-0.444567758454349
1	-0.432271579852631
1	-0.422353546385099
1	-0.407004152261873
1	-0.397851104622374
1	-0.335749000921179
1	-0.201676879864589
1	-0.195306080234756
1	-0.182113418617215
1	-0.164571372800586
1	-0.104674620432457
1	-0.0946537580368488
1	-0.0821605442182188
1	-0.0686986351389328
1	-0.0581589957425658
1	-0.0446890666120593
1	-0.0196536597344667
1	-0.0190896861258043
1	0.0277616799037131
1	0.0491385446373278
1	0.0675844815430184
1	0.0903163658583597
1	0.131555027342539
1	0.159197651530768
1	0.170236490795333
1	0.170386155804506
1	0.189982806585771
1	0.207066157170724
1	0.227904874997665
1	0.229797411715838
1	0.23739451514297
1	0.247741105300021
1	0.287301302415267
1	0.297208816443405
1	0.303016425333838
1	0.346634030494696
1	0.346948643890299
1	0.348538284602587
1	0.355248794893353
1	0.37342905926644
1	0.412076431613412
1	0.434371999584651
1	0.576705022824006
1	0.578816605533788
1	0.62762646905029
1	0.678018100413371
1	0.710549614762121
1	0.734030133030624
1	0.764444556679586
1	0.780554430230763
1	0.784140418846701
1	0.808769724481045
1	0.84222876919352
1	0.916450207694266
1	0.945082340846264
1	1.11576046554672
1	1.18259689371289
1	1.19632123896946
1	1.24027762938144
1	1.2715164118455
1	1.27932293753161
1	1.31312687307811
1	1.51644902909499
1	1.54401138418949
1	1.66807499684583
1	1.71019954048516
1	1.82601047314349
1	2.07396139462956
1	2.3509337520258
