group	y
1	-2.47645049452256
1	-1.93207557597691
1	-1.83602086878766
1	-1.7713618338249
1	-1.59500145340402
1	-1.56426674597898
1	-1.51059647026223
1	-1.45233814369233
1	-1.41157628682664
1	-1.39912211804635
1	-1.32538097725393
1	-1.30099800324336
1	-1.25613298158102
1	-1.22558199882339
1	-1.1691369060341
1	-1.14069051222224
1	-1.12619356163764
1	-1.0083744977457
1	-0.976293562011762
1	-0.943008853792748
1	-0.919625545674867
1	-0.903611801788592
1	-0.802721086857398
1	-0.642525197682588
1	-0.628310089043471
1	-0.627075993917891
1	-0.626353321542115
1	-0.620599459294388
1	-0.555619629469677
1	-0.500271500433461
1	-0.421435447880268
1	-0.421166366290429
1	-0.338811926433357
1	-0.337141103361032
1	-0.328449075698023
1	-0.310697724950738
1	-0.309747123005815
1	-0.29611631915228
1	-0.275286508832528
1	-0.268640998188145
1	-0.256399512370766
1	-0.239061590311605
1	-0.218743464648836
1	-0.150172391372914
1	-0.144296461718731
1	-0.137758822174659
1	-0.0815338980196429
1	-0.00583503886139956
1	-0.00266898450538929
1	0.0497672155096357
1	0.0866573729924924
1	0.104450888453636
1	0.116593883188853
1	0.125967165114114
1	0.147271584663551
1	0.181465253704036
1	0.21279147402541
1	0.244146609668066
1	0.259330821064604
1	0.281061228694041
1	0.314285567309573
1	0.334602756436989
1	0.354597559542376
1	0.37478409203679
1	0.376027123503681
1	0.415421227242454
1	0.416243047192508
1	0.43153057070049
1	0.492653951656481
1	0.564587997180924
1	0.608067392089781
1	0.609256391771582
1	0.620713591522164
1	0.661363775992788
1	0.666610766445118
1	0.810244286891991
1	0.829866793583873
1	0.882816739912026
1	0.90429346532004
1	0.906720372580947
1	0.917339213683056
1	0.947611539603209
1	0.987471730369109
1	1.11029541174685
1	1.13865742762799
1	1.16542883446602
1	1.20590945018439
1	1.22351387547554
1	1.25649974649894
1	1.31572787554448
1	1.36222173924555
1	1.52794183545539
1	1.57174942774957
1	1.6868894561962
1	1.76051759457602
1	1.84852188608278
1	2.24620779511287
1	2.25061026945179
1	2.57545331864491
1	2.61823281991171
