group	y
1	-2.41656246344689
1	-2.09757104835645
1	-1.74023733047524
1	-1.62351793994448
1	-1.58686541262596
1	-1.19076693514159
1	-1.17045526511543
1	-1.09491334946943
1	-1.08652092497737
1	-1.05580296818196
1	-0.994513348092816
1	-0.920651427306943
1	-0.907567051887799
1	-0.846202449052606
1	-0.803621542084907
1	-0.791680654042778
1	-0.77443032842804
1	-0.746997016690059
1	-0.619562406414632
1	-0.613254222725411
1	-0.60005817395716
1	-0.597471279167578
1	-0.587806362058572
1	-0.586087506559595
1	-0.571870322518042
1	-0.486414065558645
1	-0.473062140033249
1	-0.452821278920118
1	-0.435480084919432
1	-0.41817143658625
1	-0.417581271100898
1	-0.403980490819091
1	-0.382106084270801
1	-0.361609025278738
1	-0.320791891518128
1	-0.310771373996955
1	-0.297512213642794
1	-0.252030872055032
1	-0.247740839749518
1	-0.175362283023761
1	-0.118587206170082
1	-0.114749842879395
1	-0.07366121520502
1	-0.052426353257736
1	-0.0376358153463912
1	-0.0106662632339682
1	-0.00844441753463621
1	0.0104077495384871
1	0.0203381232290744
1	0.0311307079941854
1	0.037916931594142
1	0.086223563193975
1	0.0899247252253415
1	0.0961369855328748
1	0.134147741846246
1	0.136766722422639
1	0.171328176109932
1	0.216521654079693
1	0.221867656465582
1	0.227914940694947
1	0.259687227256229
1	0.271187956531974
1	0.31180753531698
1	0.317224482102685
1	0.320165082487674
1	0.329327772114258
1	0.350640156782387
1	0.381366421089077
1	0.388905864370388
1	0.402792818116791
1	0.457363259644693
1	0.494143258559294
1	0.593816135526189
1	0.625930654378281
1	0.707195564900496
1	0.758060825406684
1	0.774365940151647
1	0.783173181570288
1	0.801025120424052
1	0.814172817192482
1	0.892790261937783
1	0.906054085480868
1	0.953093683264103
1	0.996118866300114
1	1.0009452311825
1	1.14791904431639
1	1.18498797306452
1	1.30939370465749
1	1.30953538662527
1	1.34157635107538
1	1.35395020283372
1	1.41567745190252
1	1.4366346913565
1	1.44560164892583
1	1.44808414754465
1	1.4796143353762
1	1.65261512009413
1	1.84167486726203
1	2.2387442557997
1	2.25070523918321
