group	y
1	-2.8284746523873
1	-2.48863985015353
1	-1.78126747525362
1	-1.77794654572074
1	-1.65432225038973
1	-1.42085528137192
1	-1.41829537201652
1	-1.38081421835124
1	-1.27629656625184
1	-1.27596937307411
1	-1.26567026582532
1	-1.26289617117116
1	-1.18433552229326
1	-1.18008588758692
1	-1.1475015474698
1	-1.07932259375455
1	-0.951059591672823
1	-0.937111758775164
1	-0.881927450206018
1	-0.869387621013225
1	-0.853437022665369
1	-0.765210967844204
1	-0.736315911257857
1	-0.686919645075559
1	-0.660833242210851
1	-0.659800571317015
1	-0.642560138451547
1	-0.633859433761416
1	-0.611431981951386
1	-0.586938576519139
1	-0.583016619413601
1	-0.575224286015068
1	-0.527572126400655
1	-0.512132013193506
1	-0.471093692846052
1	-0.469230372596356
1	-0.420884069657012
1	-0.370061442579403
1	-0.347515536975732
1	-0.339466559977085
1	-0.307405440413442
1	-0.281880233551283
1	-0.268291279315417
1	-0.235763339357311
1	-0.206794982835284
1	-0.182368193763325
1	-0.164359186462737
1	-0.160670914154826
1	-0.142616786605041
1	-0.109612816175039
1	-0.105506046058469
1	-0.0953451587484263
1	-0.0654058453375009
1	0.00237075710813171
1	0.00933636704307702
1	0.0123463579876949
1	0.0760343776538771
1	0.0859637709502686
1	0.0870999372857267
1	0.119396421345399
1	0.148092848403041
1	0.157759171113334
1	0.181717711397805
1	0.188221041759335
1	0.328285766781953
1	0.331283912940739
1	0.375584983964806
1	0.426288199258715
1	0.474676877291482
1	0.476708560673323
1	0.479932228852687
1	0.48576246486856
1	0.518080388363255
1	0.539655974462932
1	0.603350043610892
1	0.609392746386973
1	0.637089923803561
1	0.650930316327698
1	0.735464318036699
1	0.789677301727648
1	0.798933203619211
1	0.847571823884568
1	0.870096509939708
1	0.89175319136426
1	0.926975731943589
1	0.949629993820546
1	0.981518881029313
1	1.01553602068229
1	1.06794985879243
1	1.24040742887073
1	1.35172863098665
1	1.36310008597407
1	1.5194407743176
1	1.63656573626269
1	1.77553654284699
1	1.82516507817365
1	1.84772759129207
1	2.07910079937255
1	2.26134720681062
1	2.90421609162339
