group	y
1	-0.19224930730179
1	-0.212948938752144
1	-0.352692732400253
1	-0.416684473923608
1	-0.311307233583552
1	-0.266467915637155
1	-0.269284488255877
1	-0.285204263324389
1	-0.238637175431342
1	0.0187707816996701
1	0.0299702026588584
1	-0.00529779178751433
1	0.0120522890944044
1	0.0495721154759352
1	0.0260206498988793
1	0.0122982811129115
1	0.00355581006710437
1	0.016379970830275
1	0.0182603167335115
1	-0.0104451562017434
1	-0.0356842258300335
1	-0.0116267863261745
1	-0.0265570306211214
1	-0.0585821463920185
1	-0.0437852661431747
1	-0.03950696794608
1	-0.0301389848803809
1	-0.0223257985019625
1	-0.051303178965681
1	-0.0258629214496927
1	-0.0527500892048357
1	-0.0782834849119718
1	-0.00810526565210557
1	-0.0250167104209275
1	-0.0143195687286929
1	-0.0410068496568273
1	-0.0644553347418221
1	-0.0714534214475062
1	-0.0396615470714147
1	-0.0116134359569195
1	-0.0176850791137603
1	0.000228324489175286
1	0.0161801018069211
1	-0.00765759178792544
1	-0.0159903941249831
1	-0.039164713263866
1	-0.0252920130273287
1	-0.0350411534147266
1	-0.053674988981246
1	-0.0747220633044694
1	-0.0489877406914125
1	-0.061942079796987
1	-0.0201581223379717
1	-0.0245700904084685
1	0.0307880382116987
1	0.0549590173060974
1	0.0299916235161549
1	0.0229924419187133
1	0.0358764991684661
1	0.125412197340988
1	0.104756599643173
1	0.092302124106438
1	0.122701225274677
1	0.104170479767116
1	0.0836385005540702
1	0.146661755696426
1	0.12541902697143
1	0.151880666102341
1	0.132110772424527
1	0.105187702568502
1	0.0783907011979854
1	0.0732948030655719
1	0.0968986498541562
1	0.112423891603087
1	0.0893387403542555
1	0.0990068811513959
1	0.067097701841505
1	0.0799116942837331
1	0.0549518301397183
1	0.0376868104184176
1	0.0231830207564939
1	-0.00572438763293937
1	-0.0414890773572142
1	-0.0162402776343018
1	0.00659759346569544
1	-0.032930274008709
1	-0.0376936547439732
1	-0.0246109774698768
1	-0.00988261075295038
1	-0.055714218456413
1	-0.0495753645208261
1	-0.0810625423418738
1	-0.0886163756722034
1	-0.0422439495299407
1	-0.115121537402293
1	-0.209627056519032
1	-0.322940278644096
1	-0.44008085938825
1	-0.503531088246889
1	-0.240128441535493
