x	y	key	showSelected1
1	0.995597859027186	1	1
2	0.974978552409691	2	2
3	0.979276561268795	3	3
4	0.986860250820023	4	4
5	0.987108415201709	5	5
6	0.972947264032777	6	6
7	0.984076152013384	7	7
8	0.987274725803592	8	8
9	0.98467329294333	9	9
10	0.989082500219226	10	10
11	0.987512074417669	11	11
12	0.989447093404963	12	12
13	0.984099509472026	13	13
14	0.99069604835743	14	14
15	0.992004722588543	15	15
16	0.990795915021799	16	16
17	0.977756755751115	17	17
18	0.98884384195666	18	18
19	0.992914708390735	19	19
20	0.98857943602857	20	20
21	0.988677554616081	21	21
22	0.96831024573746	22	22
23	0.984541967289028	23	23
24	0.951771884867669	24	24
25	0.974961850136802	25	25
26	0.995180176963972	26	26
27	0.994321057429497	27	27
28	0.987641897849289	28	28
29	0.989769703627515	29	29
30	0.993200222524367	30	30
31	0.990434021784111	31	31
32	0.97939863367168	32	32
33	0.990012684369439	33	33
34	0.994158302799243	34	34
35	0.988888259315118	35	35
36	0.992864573350971	36	36
37	0.990753779298474	37	37
38	0.985320272220551	38	38
39	0.98454116165476	39	39
40	0.98032184989631	40	40
41	0.986819760013712	41	41
42	0.98122463821877	42	42
43	0.990155015799855	43	43
44	0.994093620282197	44	44
45	0.969482391294493	45	45
46	0.984396205848497	46	46
47	0.988804025151707	47	47
48	0.991139163736718	48	48
49	0.990339287463636	49	49
50	0.99381176191082	50	50
