group	y
1	-2.59425017430808
1	-2.29274971170602
1	-1.7806267173964
1	-1.77337143893369
1	-1.71557231699709
1	-1.55209261464742
1	-1.47830630595052
1	-1.39938756712371
1	-1.28250679207462
1	-1.2552178606199
1	-1.21040912105673
1	-1.09909095717492
1	-1.08973467284561
1	-1.0598828782705
1	-1.05684142085412
1	-0.978489465308578
1	-0.964629979588376
1	-0.963421822237506
1	-0.955389282695439
1	-0.908802712301102
1	-0.894489621256767
1	-0.778054747212651
1	-0.708674076161911
1	-0.666510079863262
1	-0.663217798972632
1	-0.643112078958536
1	-0.626587568230723
1	-0.605838699162315
1	-0.543778849936917
1	-0.533305600527377
1	-0.523287300658334
1	-0.504888026492709
1	-0.434108699575314
1	-0.405665544099862
1	-0.394872253984139
1	-0.347901133459108
1	-0.324184458375485
1	-0.319450981926009
1	-0.304922680917571
1	-0.293911808229858
1	-0.283076412422231
1	-0.279673442488512
1	-0.266032317684011
1	-0.265483694629895
1	-0.257536690796696
1	-0.180745479625044
1	-0.14969732641009
1	-0.128056266421018
1	-0.118334438145549
1	-0.0929652384515409
1	-0.0582707524435477
1	-0.0456873243111543
1	-0.0410520223413907
1	0.00686303751409396
1	0.0205217485106878
1	0.0272183551599775
1	0.0546325790523077
1	0.0933932966058741
1	0.111991365197539
1	0.118106668928336
1	0.12403480689883
1	0.171761023605458
1	0.199953219832439
1	0.214073613669174
1	0.240419981775496
1	0.251555319378233
1	0.295401510142675
1	0.369542235154893
1	0.407034259389767
1	0.447221039692659
1	0.487968126935476
1	0.492505019245782
1	0.526907259597763
1	0.533106472674961
1	0.590763995069064
1	0.610678645005375
1	0.70396445332971
1	0.747873287863168
1	0.777958970340806
1	0.877294651826757
1	0.881023122748974
1	0.892147736646772
1	0.898362457249366
1	0.907783881064091
1	0.941914516346951
1	0.998313347136219
1	1.00254499828277
1	1.06523260036693
1	1.08414781411867
1	1.09623773188662
1	1.13991050456775
1	1.19171680875342
1	1.23603585230776
1	1.25578417415048
1	1.34607823542665
1	1.41003330549222
1	1.56782874914562
1	1.85739602217537
1	2.40893084447621
1	2.55330249004026
