group	y
1	-2.02467784541911
1	-1.74505586133669
1	-1.66109907991481
1	-1.59458816200624
1	-1.55154482234759
1	-1.49362506731629
1	-1.4704357414368
1	-1.44900713013917
1	-1.36211623118972
1	-1.33623665489315
1	-1.29400246548455
1	-1.23825232798621
1	-1.22474795035999
1	-1.09711376840582
1	-1.07178238415068
1	-1.05636841317091
1	-1.00320864683985
1	-0.996639134884037
1	-0.992692511109493
1	-0.959170444380363
1	-0.887679017906432
1	-0.836306592801415
1	-0.80028217795166
1	-0.666773408757817
1	-0.613671606449495
1	-0.584108970349804
1	-0.533492329950437
1	-0.5126502578778
1	-0.504217130687904
1	-0.492877353553475
1	-0.485435235846668
1	-0.480992841653982
1	-0.469729580566301
1	-0.467845324672254
1	-0.444684004884738
1	-0.433169032600729
1	-0.428258881425815
1	-0.422255881868856
1	-0.413868849057924
1	-0.382333726873818
1	-0.36273841562795
1	-0.34508797797289
1	-0.279259373342575
1	-0.273645701374081
1	-0.229778138946266
1	-0.175525870242127
1	-0.150775988885748
1	-0.122350171954971
1	-0.117319560250177
1	-0.0861072982370896
1	-0.0524694849389963
1	-0.0406984751512149
1	-0.0294448790882381
1	-0.0250925508674029
1	-0.00776203377732663
1	-0.00635562642138871
1	-0.0018226143047082
1	6.28840653511241e-05
1	0.0848980586784873
1	0.105513812456069
1	0.108072727942033
1	0.119160957997006
1	0.124702386197007
1	0.128821428602383
1	0.137256218558607
1	0.151455892862424
1	0.163206882467382
1	0.179516441117938
1	0.188193034501498
1	0.204958580587634
1	0.252611703364455
1	0.294654339719516
1	0.368806732630242
1	0.403774904715714
1	0.454650297580283
1	0.483193863814768
1	0.554196622274033
1	0.567620594423535
1	0.586487536719298
1	0.590013547987339
1	0.643008700041982
1	0.696862576552103
1	0.700748818440034
1	0.836619068460614
1	0.864777978518578
1	0.895565582264545
1	1.04475108716773
1	1.0857748536799
1	1.1133860233682
1	1.12288964337997
1	1.16716954923568
1	1.20096537559849
1	1.2014984009197
1	1.28767524558459
1	1.43242192773099
1	1.43985574297619
1	1.68945892131337
1	1.81522844615395
1	1.84848190167275
1	2.7018910003448
