group	y
1	-0.605453261160026
1	-0.798142795736074
1	-0.265754192600655
1	-0.345051395519027
1	-0.275535235450003
1	-0.305306162598037
1	-0.262290034273696
1	-0.30251559532598
1	-0.329561013855185
1	-0.318461769300544
1	-0.361005105036665
1	-0.32631332362414
1	-0.372340974218928
1	-0.338500623714483
1	-0.365673288783973
1	-0.378949371489741
1	-0.419986336464286
1	-0.389874159865852
1	-0.427691590832693
1	-0.429545442473305
1	-0.428479279886249
1	-0.364852689306788
1	-0.375967091640392
1	-0.375993742541721
1	-0.35068498135209
1	-0.294807970918333
1	-0.305229870736418
1	-0.309735914142215
1	-0.258935776823996
1	-0.286928968959402
1	-0.303332371046423
1	-0.30745662478954
1	-0.329695231125182
1	-0.324363109286596
1	-0.268028949577125
1	-0.279944326119324
1	-0.287461261221594
1	-0.229509339583458
1	-0.245070160407081
1	-0.265959396786921
1	-0.286187779155799
1	-0.273304753933643
1	-0.288306809143474
1	-0.277995686195426
1	-0.259095909037254
1	-0.241125130466882
1	-0.262152394783365
1	-0.245258291642795
1	-0.230293531527456
1	-0.219595553223993
1	-0.22853188173767
1	-0.221711247261159
1	-0.229138898031169
1	-0.226172140466739
1	-0.205066037569302
1	-0.217601577907524
1	-0.204631150863052
1	-0.188205272253736
1	-0.195018373297508
1	-0.137190013539243
1	-0.141666484714599
1	-0.166151784541439
1	-0.142804269779359
1	-0.146515614812209
1	-0.167951026347173
1	-0.190930266356633
1	-0.206164220713855
1	-0.202588616032969
1	-0.1865689450802
1	-0.205837107581623
1	-0.222796031201771
1	-0.23065557687428
1	-0.228662486933024
1	-0.157702558756578
1	-0.17229282315441
1	-0.133095866132269
1	-0.12042673821786
1	-0.139397616330118
1	-0.124058835552271
1	-0.0839988280194115
1	-0.0735154608663633
1	-0.101202821691082
1	-0.0413865251912793
1	-0.0782516144198208
1	-0.11581975502309
1	-0.14114435765484
1	-0.03587235704763
1	-0.0748164868766164
1	0.0221665572538119
1	-0.0225158605279794
1	-0.0705705566658199
1	-0.0954435787150463
1	-0.15333929658996
1	0.192435678251985
1	0.109249226498814
1	0.16602851042806
1	0.0541058321870744
1	-0.0278117638374606
1	-0.184286034845663
1	-0.290172918519092
