group	y
1	0.477312903384395
1	0.238194823933292
1	0.283912005600215
1	0.25233957505855
1	0.194637355597506
1	0.193773196093914
1	0.165770697574918
1	0.202843552445142
1	0.161675243297189
1	0.326024218430588
1	0.270257880859389
1	0.22311119668674
1	0.218577577086901
1	0.263283640672433
1	0.240221252882008
1	0.30776459321077
1	0.29588281332132
1	0.365091300305367
1	0.327385851815316
1	0.328388933010882
1	0.337570709585736
1	0.32148603432741
1	0.336807933528134
1	0.404126224074171
1	0.410984616074132
1	0.399189026679428
1	0.373899620929559
1	0.354695677503115
1	0.348413906705763
1	0.336003526032473
1	0.324727125883928
1	0.310228892838438
1	0.316260219131698
1	0.294530966432818
1	0.276614847345761
1	0.310341149405928
1	0.294515361186929
1	0.275132099263791
1	0.254825524384256
1	0.245797514249493
1	0.232439201494415
1	0.244018220795946
1	0.223657110169325
1	0.221769716347054
1	0.20435199052446
1	0.192959627193599
1	0.169128850889747
1	0.148742281219939
1	0.166955584619518
1	0.2021612893382
1	0.179671681388476
1	0.176919304399687
1	0.223592867459478
1	0.236072227194613
1	0.221029395242619
1	0.226285706034374
1	0.217291925221408
1	0.195778820511504
1	0.205670025971815
1	0.187167078096786
1	0.171940434102876
1	0.189845221508092
1	0.172647454068786
1	0.181572300416976
1	0.161473088379312
1	0.137435974406988
1	0.144975440814204
1	0.185125239993186
1	0.162422251765188
1	0.191567851924769
1	0.179920733625916
1	0.152697658870329
1	0.223305257123606
1	0.198087639647143
1	0.178673182441775
1	0.223740121581647
1	0.379726698804076
1	0.415274158739148
1	0.397016441187388
1	0.378725952454734
1	0.367030810422396
1	0.392773118340851
1	0.403939132388281
1	0.440721847450672
1	0.436670911355094
1	0.413245394787207
1	0.380652648073512
1	0.392497469713057
1	0.347672255324754
1	0.301196560058528
1	0.32708621777808
1	0.320348490987044
1	0.256870800391982
1	0.186586408133033
1	0.186763102091944
1	0.173595742293186
1	0.122403663198641
1	0.375515102041904
1	0.211424914374954
1	1.00883018938109
