group	y
1	-0.442103375868997
1	-0.0226953080855075
1	0.0318388166917274
1	-0.105454352492804
1	-0.170416138347813
1	-0.0247827953687296
1	-0.0884383361749697
1	-0.0721420548839125
1	-0.128017128795932
1	-0.0658778177407662
1	-0.101034818983399
1	-0.127850827994706
1	-0.139333962947595
1	-0.148760886225969
1	-0.17468904750505
1	-0.202477455451372
1	-0.238783248118654
1	-0.170986614626548
1	-0.0199826643459733
1	-0.0536948737993608
1	-0.0682743237070199
1	-0.0884727307755036
1	-0.0507883151020081
1	-0.0784564348092752
1	-0.0870603827919801
1	-0.00315356297339675
1	-0.0325158446081358
1	-0.0568551518357272
1	-0.0585233383841557
1	-0.0681532048405856
1	-0.0891084459285243
1	-0.111078149564199
1	-0.121294905980937
1	-0.147328843139826
1	-0.112747707793863
1	-0.135991809778472
1	-0.129908148141662
1	-0.130784441285925
1	-0.140330287057763
1	-0.0917463827743607
1	-0.116175046505423
1	-0.0775434976548327
1	-0.101818722994882
1	-0.106729003428768
1	-0.110178725228528
1	-0.117661449512846
1	-0.0860435079823979
1	0.0207352536216517
1	0.00638226305275691
1	0.0153056548516643
1	0.00986879040555574
1	0.0158997259661071
1	0.104467343217304
1	0.118754454753742
1	0.0976593910346803
1	0.106060206944733
1	0.0815205772065476
1	0.0619786625745516
1	0.0509231855954454
1	0.0329500330021573
1	0.0866408522852276
1	0.0756241489695413
1	0.076584321972339
1	0.0771948543619209
1	0.0802825548334422
1	0.0634384002989926
1	0.0393646098717004
1	0.0356948276723901
1	0.0318117293240497
1	0.0537021953622794
1	0.0355201953485189
1	0.0268762200665184
1	0.0155264926445554
1	0.00281239565420344
1	-0.0124393240267259
1	-0.0259179901108856
1	-0.0283732031533639
1	-0.0372788203183662
1	-0.0610991349863699
1	-0.0764416386982814
1	-0.0566846651382935
1	-0.0652355417718532
1	-0.099021119038457
1	-0.13544450299921
1	-0.170429809993791
1	-0.194225244205789
1	-0.149101577720202
1	-0.162696086736334
1	-0.199245623720611
1	-0.176839179263184
1	-0.179794317639846
1	-0.199961300696275
1	-0.259835059105681
1	-0.314123571282612
1	-0.34128649595118
1	-0.392032954452465
1	-0.419207966219476
1	-0.398865916329446
1	-0.606020884292725
1	-0.352295001640834
