group	y
1	0.272806113062993
1	0.20412630136393
1	0.0969530115258057
1	-0.0147193995613506
1	0.337675643217141
1	0.320691531321718
1	0.263310093483617
1	0.218198100509529
1	0.32019997985826
1	0.259782907648711
1	0.311796484359152
1	0.279640278116483
1	0.262264991941893
1	0.224700413694584
1	0.196748412473334
1	0.216065760953814
1	0.243028068921799
1	0.228874949016327
1	0.194153432720789
1	0.185236978756785
1	0.156173105006528
1	0.138992942648393
1	0.122599988207642
1	0.111079063481419
1	0.129612482673033
1	0.110544947603781
1	0.0825092649142782
1	0.10218160410556
1	0.0827351193920811
1	0.0640503257771785
1	0.0485398707842519
1	0.0287408559692234
1	0.0670930867301556
1	0.0416613080562208
1	0.0187923656463305
1	0.0392280032345388
1	0.0845987589957193
1	0.0686220028316016
1	0.0606165589480393
1	0.0745027512568261
1	0.0649157501845934
1	0.0653686632188717
1	0.044511805915546
1	0.0666592192294906
1	0.0540117543869527
1	0.0695148665052452
1	0.106411270896098
1	0.0854843840866826
1	0.0866598604975935
1	0.13242703612441
1	0.126316893707577
1	0.101670199930891
1	0.0857665140528148
1	0.087103875451347
1	0.0641658406519978
1	0.114358283071924
1	0.101631484088318
1	0.0968746433636041
1	0.113160285993553
1	0.101241651752298
1	0.162544771272185
1	0.138159704212437
1	0.120530537738578
1	0.127309413332932
1	0.130486146833555
1	0.276868929790134
1	0.277939305341626
1	0.304069509287668
1	0.280886085250092
1	0.268671858884476
1	0.257488468810695
1	0.228751067907112
1	0.213493374646917
1	0.217522366775486
1	0.196834707754315
1	0.181050436458958
1	0.216546660216038
1	0.185866216552101
1	0.159497937311906
1	0.209629678686202
1	0.200736408196275
1	0.203371659119951
1	0.192276024115042
1	0.168583939707765
1	0.14114042730654
1	0.156077400954147
1	0.163577353620461
1	0.254891431372726
1	0.217884950763101
1	0.193296874882102
1	0.365186681131814
1	0.358586330591044
1	0.362230800689037
1	0.290282593181813
1	0.207477174720221
1	0.16023798017134
1	0.0745941574615765
1	-0.0729781095689654
1	-0.170981523111807
1	-0.501476817651283
