group	y
1	-3.13899312896842
1	-2.78399210945974
1	-2.25342167258279
1	-2.16316306849597
1	-1.84093919530514
1	-1.71396796503711
1	-1.5818156716694
1	-1.51545966092347
1	-1.50778289137984
1	-1.48901267982703
1	-1.32931604978871
1	-1.19529144352291
1	-1.11722842504756
1	-1.04925616100414
1	-1.02102751463047
1	-1.01208196057172
1	-0.998203710977064
1	-0.992193431605077
1	-0.975527419817999
1	-0.97239308578563
1	-0.936595221275909
1	-0.927321793089823
1	-0.873582293537821
1	-0.805923131593089
1	-0.724387535647471
1	-0.692968115760895
1	-0.639980910158429
1	-0.639016919876248
1	-0.613729291010653
1	-0.584054238178266
1	-0.583870739389275
1	-0.492154208159477
1	-0.480610133856287
1	-0.462310513259255
1	-0.462236253258946
1	-0.426245303013057
1	-0.307399420096093
1	-0.300342713730724
1	-0.24585186926655
1	-0.230817019099012
1	-0.212596795069938
1	-0.203377537798555
1	-0.181568669642687
1	-0.173505779423678
1	-0.163240061919337
1	-0.150879530345409
1	-0.119819499989917
1	-0.114376060875312
1	-0.0995630325040558
1	-0.0963810493728023
1	-0.0861377871174699
1	-0.0592854618366041
1	-0.044090271581282
1	-0.00723908878469659
1	0.00494753450098241
1	0.135781237800526
1	0.159700413754183
1	0.16519261489522
1	0.176206004043117
1	0.186265347755488
1	0.192807393685871
1	0.230682050535359
1	0.284856517472213
1	0.305301660949113
1	0.329397305970626
1	0.346607005280016
1	0.354204596046414
1	0.367644068718127
1	0.399518813185011
1	0.444142523918265
1	0.451022941536234
1	0.456841757760867
1	0.468129482172467
1	0.477875031833748
1	0.497692038896738
1	0.517299926175581
1	0.518631721220592
1	0.52583578459122
1	0.575852522768862
1	0.585612246214136
1	0.645956605503056
1	0.713397005310362
1	0.730374039844885
1	0.798351878707584
1	0.851283491078538
1	0.876095886998526
1	0.957784463175755
1	1.00402316383581
1	1.01999508545972
1	1.07104687470886
1	1.28169363205409
1	1.40240703340828
1	1.50066953016993
1	1.52914308593026
1	1.56873629399177
1	1.59744004592723
1	1.73266163127779
1	1.75659582364803
1	1.86373382233984
1	2.68180948338679
